54372.00ms : -0.05;0.59;0.50;-111.02;29.11;-58.29
54392.00ms : -0.04;0.62;0.49;-95.89;29.42;-60.85
54412.00ms : -0.04;0.71;0.54;-79.35;28.02;-59.27
54432.00ms : -0.07;0.83;0.58;-61.10;20.94;-49.01
54452.00ms : -0.09;0.86;0.60;-43.76;7.87;-30.15
54472.00ms : -0.06;0.82;0.58;-30.15;0.12;-11.41
54492.00ms : -0.02;0.77;0.61;-14.16;-10.07;-2.44
54512.00ms : -0.03;0.89;0.67;1.71;-23.44;11.66
54532.00ms : -0.11;1.05;0.76;23.56;-41.50;39.06
54552.00ms : -0.13;0.96;0.75;48.28;-58.11;68.18
54572.00ms : -0.09;0.86;0.63;69.82;-67.20;83.01
54592.00ms : -0.15;0.94;0.72;90.39;-77.64;103.70
54612.00ms : -0.24;1.02;0.74;109.56;-103.52;137.57
54632.00ms : -0.26;0.93;0.62;130.68;-116.82;169.01
54652.00ms : -0.29;0.95;0.64;153.63;-134.22;204.47
54672.00ms : -0.27;0.86;0.50;161.62;-159.97;255.00
54692.00ms : -0.27;0.62;0.33;163.27;-170.72;291.63
54712.00ms : -0.21;0.45;0.21;161.38;-170.17;318.91
54732.00ms : -0.13;0.23;0.16;147.83;-169.62;339.17
54752.00ms : -0.08;0.05;0.15;127.26;-172.42;347.72
54772.00ms : -0.07;-0.10;0.10;102.84;-172.49;350.52
54792.00ms : -0.03;-0.24;0.08;87.28;-165.89;345.15
54812.00ms : -0.08;-0.23;0.07;77.27;-155.64;343.02
54832.00ms : -0.10;-0.25;0.06;70.62;-146.79;348.75
54852.00ms : -0.09;-0.30;0.05;67.44;-139.77;354.43
54872.00ms : 0.04;-0.52;-0.02;65.98;-129.09;347.47
54892.00ms : 0.09;-0.66;-0.04;77.21;-110.72;318.54
54912.00ms : 0.12;-0.74;-0.10;92.53;-89.23;286.80
54932.00ms : 0.12;-0.86;-0.15;86.43;-77.82;256.77
54952.00ms : 0.17;-0.92;-0.30;77.33;-59.57;236.45
54972.00ms : 0.22;-1.09;-0.32;64.88;-35.40;208.62
54992.00ms : 0.24;-1.20;-0.27;56.15;-24.41;173.65
55012.00ms : 0.28;-1.23;-0.27;52.19;-11.96;138.49
55032.00ms : 0.32;-1.23;-0.25;53.28;4.70;97.47
55052.00ms : 0.25;-1.18;-0.22;61.22;10.74;57.25
55072.00ms : 0.21;-1.06;-0.27;61.22;8.12;40.53
55092.00ms : 0.19;-1.04;-0.29;49.19;0.37;48.16
55112.00ms : 0.23;-1.13;-0.37;39.55;1.34;50.72
55132.00ms : 0.24;-1.18;-0.32;44.43;10.07;33.14
55152.00ms : 0.23;-1.07;-0.31;44.49;14.28;14.89
55172.00ms : 0.21;-1.05;-0.32;31.01;7.14;15.87
55192.00ms : 0.26;-1.15;-0.36;12.45;1.28;22.83
55212.00ms : 0.29;-1.20;-0.33;7.81;-4.21;16.30
55232.00ms : 0.31;-1.23;-0.30;0.43;-11.72;5.92
55252.00ms : 0.25;-1.26;-0.38;-7.32;-20.14;-7.39
55272.00ms : 0.22;-1.31;-0.49;-21.73;-15.26;-26.86
55292.00ms : 0.30;-1.51;-0.63;-28.56;10.38;-60.55
55312.00ms : 0.24;-1.46;-0.55;-35.03;42.91;-108.09
55332.00ms : 0.15;-1.32;-0.50;-45.10;57.92;-141.78
55352.00ms : 0.16;-1.18;-0.50;-58.59;80.81;-160.34
55372.00ms : 0.11;-1.12;-0.35;-76.42;91.92;-167.66
55392.00ms : 0.12;-1.17;-0.30;-86.43;91.43;-184.14
55412.00ms : 0.08;-1.17;-0.34;-90.76;100.89;-208.07
55432.00ms : 0.13;-1.16;-0.40;-102.84;123.47;-241.58
55452.00ms : 0.15;-1.07;-0.34;-99.06;151.06;-274.11
55472.00ms : 0.14;-0.78;-0.21;-86.18;171.39;-293.33
55492.00ms : 0.02;-0.50;-0.01;-71.96;182.13;-291.14
55512.00ms : -0.05;-0.35;0.15;-59.39;177.31;-271.61
55532.00ms : -0.24;-0.31;0.36;-43.70;163.64;-253.23
55552.00ms : -0.22;-0.18;0.35;-50.66;140.08;-210.08
55572.00ms : -0.37;-0.25;0.33;-48.10;111.82;-176.70
55592.00ms : -0.34;-0.44;0.23;-43.64;108.15;-160.46
55612.00ms : -0.34;-0.56;0.18;-39.18;110.23;-169.62
55632.00ms : -0.40;-0.51;0.18;-39.49;117.68;-178.89
55652.00ms : -0.39;-0.49;0.12;-48.10;128.91;-188.72
55672.00ms : -0.31;-0.40;0.22;-48.89;151.06;-200.87
55692.00ms : -0.31;-0.18;0.40;-49.38;146.97;-196.11
55712.00ms : -0.28;-0.16;0.42;-55.97;137.51;-185.67
55732.00ms : -0.22;-0.23;0.39;-56.46;131.53;-181.58
55752.00ms : -0.12;-0.24;0.41;-62.07;130.49;-182.56
55772.00ms : -0.10;-0.11;0.49;-72.33;119.38;-177.00
55792.00ms : -0.13;0.05;0.57;-85.51;94.48;-156.80
55812.00ms : -0.16;0.07;0.54;-98.45;70.86;-135.56
55832.00ms : -0.13;-0.06;0.41;-104.49;59.14;-130.74
55852.00ms : -0.10;-0.02;0.35;-105.29;66.59;-139.04
55872.00ms : -0.12;0.17;0.44;-110.72;61.58;-138.00
55892.00ms : -0.13;0.30;0.50;-117.49;48.77;-120.48
55912.00ms : -0.15;0.29;0.48;-119.87;32.04;-106.93
55932.00ms : -0.17;0.40;0.45;-120.06;26.00;-93.44
55952.00ms : -0.18;0.51;0.51;-114.01;20.08;-74.46
55972.00ms : -0.19;0.63;0.61;-102.23;10.19;-52.25
55992.00ms : -0.20;0.73;0.75;-88.62;-13.06;-32.84
56012.00ms : -0.26;0.91;0.74;-73.79;-38.45;0.43
56032.00ms : -0.34;0.91;0.69;-54.93;-53.10;44.25
56052.00ms : -0.37;0.86;0.62;-30.58;-52.67;80.08
56072.00ms : -0.43;0.78;0.59;-7.08;-47.42;107.79
56092.00ms : -0.42;0.71;0.60;14.53;-44.86;127.99
56112.00ms : -0.44;0.70;0.62;31.92;-49.13;141.11
56132.00ms : -0.44;0.73;0.68;40.16;-62.74;154.54
56152.00ms : -0.49;0.86;0.74;47.55;-86.36;189.51
56172.00ms : -0.47;0.70;0.64;51.27;-106.20;225.65
56192.00ms : -0.42;0.49;0.46;61.65;-107.91;237.18
56212.00ms : -0.41;0.42;0.37;69.89;-102.36;243.29
56232.00ms : -0.40;0.36;0.35;67.57;-102.84;256.77
56252.00ms : -0.39;0.27;0.35;57.68;-113.34;269.17
56272.00ms : -0.33;0.16;0.29;49.99;-122.25;280.82
56292.00ms : -0.38;0.07;0.26;37.54;-130.37;295.35
56312.00ms : -0.37;-0.11;0.24;24.35;-135.93;299.38
56332.00ms : -0.41;-0.26;0.22;12.88;-137.02;287.41
56352.00ms : -0.40;-0.24;0.21;4.21;-133.42;280.58
56372.00ms : -0.36;-0.26;0.21;8.85;-127.38;278.50
56392.00ms : -0.36;-0.26;0.17;14.53;-119.51;284.91
56412.00ms : -0.34;-0.34;0.15;12.57;-116.27;290.77
56432.00ms : -0.26;-0.46;0.08;13.24;-108.76;287.23
56452.00ms : -0.12;-0.60;-0.03;24.96;-85.08;269.29
56472.00ms : -0.08;-0.62;0.03;41.50;-62.62;252.38
56492.00ms : -0.11;-0.60;0.07;48.22;-65.19;243.47
56512.00ms : -0.02;-0.72;-0.02;40.10;-69.76;239.93
56532.00ms : 0.06;-0.90;-0.06;36.25;-64.58;222.05
56552.00ms : 0.11;-0.96;-0.10;31.43;-50.72;191.71
56572.00ms : 0.10;-0.97;-0.01;43.58;-31.37;151.86
56592.00ms : 0.07;-0.89;0.10;60.85;-37.41;120.12
56612.00ms : 0.01;-0.87;0.01;81.36;-51.51;103.88
56632.00ms : -0.01;-0.85;-0.19;87.95;-54.50;102.23
56652.00ms : 0.04;-0.97;-0.33;80.75;-53.04;106.69
56672.00ms : 0.12;-1.13;-0.40;76.60;-43.21;105.22
56692.00ms : 0.14;-1.10;-0.35;82.64;-22.64;89.11
56712.00ms : 0.06;-1.00;-0.22;64.33;-34.36;83.86
56732.00ms : 0.08;-1.11;-0.37;49.26;-55.73;95.21
56752.00ms : 0.14;-1.34;-0.47;24.78;-55.60;88.13
56772.00ms : 0.16;-1.39;-0.51;20.26;-44.19;64.27
56792.00ms : 0.14;-1.28;-0.55;17.09;-24.90;47.00
56812.00ms : 0.16;-1.37;-0.58;2.93;-7.87;32.59
56832.00ms : 0.23;-1.52;-0.63;-7.45;24.35;2.93
56852.00ms : 0.24;-1.51;-0.49;-9.22;41.93;-33.51
56872.00ms : 0.23;-1.41;-0.52;-11.05;61.34;-74.65
56892.00ms : 0.17;-1.25;-0.58;-15.44;89.17;-99.30
56912.00ms : 0.16;-1.17;-0.54;-23.68;120.30;-114.20
56932.00ms : 0.11;-1.14;-0.38;-31.80;131.65;-125.79
56952.00ms : 0.07;-1.16;-0.34;-41.32;129.46;-142.64
56972.00ms : 0.06;-1.20;-0.44;-44.68;140.14;-162.29
56992.00ms : 0.05;-1.18;-0.44;-48.95;162.35;-180.11
57012.00ms : 0.07;-1.18;-0.42;-55.66;187.26;-201.90
57032.00ms : 0.04;-1.10;-0.33;-62.32;200.81;-221.62
57052.00ms : 0.02;-1.01;-0.27;-52.19;216.49;-233.03
57072.00ms : 0.06;-0.99;-0.28;-56.27;227.66;-247.62
57092.00ms : 0.03;-0.82;-0.17;-44.37;243.77;-257.81
57112.00ms : -0.04;-0.63;0.00;-35.71;246.64;-251.77
57132.00ms : -0.12;-0.48;0.11;-28.14;237.79;-234.86
57152.00ms : -0.19;-0.40;0.32;-23.44;211.24;-210.51
57172.00ms : -0.36;-0.34;0.28;-36.62;181.58;-157.78
57192.00ms : -0.30;-0.44;0.25;-40.47;159.73;-132.81
57212.00ms : -0.22;-0.62;0.23;-40.77;147.03;-133.36
57232.00ms : -0.25;-0.61;0.19;-37.11;146.36;-144.04
57252.00ms : -0.24;-0.61;0.17;-33.26;151.86;-150.27
57272.00ms : -0.20;-0.66;0.14;-32.17;160.89;-161.68
57292.00ms : -0.13;-0.65;0.20;-31.80;170.96;-178.16
57312.00ms : -0.12;-0.51;0.33;-38.39;164.00;-184.14
57332.00ms : -0.18;-0.37;0.38;-56.76;141.11;-167.36
57352.00ms : -0.19;-0.36;0.35;-82.34;119.87;-146.42
57372.00ms : -0.15;-0.41;0.36;-101.01;106.26;-135.07
57392.00ms : -0.07;-0.43;0.33;-123.72;92.47;-137.33
57412.00ms : 0.02;-0.39;0.31;-144.65;82.64;-141.91
57432.00ms : 0.04;-0.28;0.39;-157.35;66.53;-141.78
57452.00ms : 0.02;-0.16;0.40;-150.51;41.50;-141.54
57472.00ms : -0.13;0.07;0.38;-152.53;26.92;-137.27
57492.00ms : -0.23;0.23;0.35;-166.81;18.55;-124.21
57512.00ms : -0.27;0.27;0.39;-162.11;20.81;-116.03
57532.00ms : -0.24;0.40;0.41;-153.38;23.25;-109.74
57552.00ms : -0.25;0.53;0.52;-139.77;29.36;-104.55
57572.00ms : -0.26;0.62;0.68;-115.36;20.69;-99.55
57592.00ms : -0.27;0.74;0.68;-91.19;11.54;-86.49
57612.00ms : -0.31;0.84;0.70;-59.33;8.97;-64.21
57632.00ms : -0.33;0.95;0.79;-31.25;1.77;-26.37
57652.00ms : -0.37;1.01;0.84;-6.23;-14.89;23.62
57672.00ms : -0.33;0.89;0.86;11.54;-39.37;69.09
57692.00ms : -0.30;0.82;0.82;31.43;-64.76;107.67
57712.00ms : -0.30;0.71;0.67;42.79;-79.77;139.04
57732.00ms : -0.32;0.66;0.67;55.60;-86.73;163.82
57752.00ms : -0.36;0.73;0.70;64.82;-107.97;198.30
57772.00ms : -0.36;0.75;0.66;67.50;-133.97;247.01
57792.00ms : -0.36;0.67;0.58;71.29;-155.76;293.82
57812.00ms : -0.33;0.50;0.42;74.28;-165.71;328.31
57832.00ms : -0.28;0.23;0.25;72.39;-158.20;343.44
57852.00ms : -0.18;-0.09;0.14;65.12;-137.08;332.34
57872.00ms : -0.18;-0.28;0.11;59.81;-119.38;304.57
57892.00ms : -0.20;-0.39;0.19;50.60;-106.63;273.01
57912.00ms : -0.27;-0.33;0.18;46.20;-103.27;257.87
57932.00ms : -0.29;-0.37;0.15;30.46;-108.15;261.17
57952.00ms : -0.29;-0.52;0.14;23.19;-100.04;249.27
57972.00ms : -0.28;-0.56;0.18;28.08;-92.77;230.71
57992.00ms : -0.29;-0.53;0.19;35.22;-90.33;217.59
58012.00ms : -0.29;-0.55;0.18;42.54;-90.94;209.23
58032.00ms : -0.26;-0.54;0.16;54.69;-88.20;201.23
58052.00ms : -0.24;-0.55;0.16;66.47;-91.25;198.55
58072.00ms : -0.25;-0.47;0.11;72.20;-103.33;209.72
58092.00ms : -0.13;-0.50;0.04;66.04;-116.27;234.01
58112.00ms : 0.00;-0.69;0.01;61.89;-125.00;243.96
58132.00ms : 0.15;-0.91;-0.02;62.99;-127.56;221.86
58152.00ms : 0.11;-0.99;-0.12;66.96;-121.22;186.10
58172.00ms : 0.15;-1.04;-0.20;76.11;-102.66;148.32
58192.00ms : 0.11;-1.17;-0.25;96.98;-83.13;100.77
58212.00ms : -0.02;-1.06;-0.33;106.63;-73.73;62.62
58232.00ms : -0.05;-1.08;-0.48;107.36;-62.01;50.48
58252.00ms : 0.02;-1.23;-0.55;111.57;-30.58;30.46
58272.00ms : 0.02;-1.17;-0.49;122.92;-12.15;0.12
58292.00ms : -0.12;-1.04;-0.50;108.89;-13.85;-12.45
58312.00ms : -0.17;-1.15;-0.61;91.86;-26.79;-2.50
58332.00ms : -0.08;-1.30;-0.78;57.68;-14.65;4.88
58352.00ms : -0.07;-1.40;-0.65;38.70;-7.20;-9.34
58372.00ms : -0.14;-1.20;-0.64;22.71;-8.85;-21.00
58392.00ms : -0.18;-1.14;-0.69;5.25;-1.77;-14.89
58412.00ms : -0.21;-1.22;-0.75;-11.05;11.23;-12.27
58432.00ms : -0.14;-1.32;-0.70;-13.67;32.96;-27.22
58452.00ms : -0.17;-1.27;-0.68;-20.75;47.42;-50.23
58472.00ms : -0.18;-1.23;-0.69;-29.60;68.24;-67.32
58492.00ms : -0.24;-1.16;-0.65;-38.70;89.54;-82.28
58512.00ms : -0.27;-1.19;-0.66;-52.25;105.65;-93.81
58532.00ms : -0.23;-1.22;-0.62;-62.56;126.95;-110.90
58552.00ms : -0.25;-1.14;-0.58;-68.54;143.31;-124.39
58572.00ms : -0.29;-1.10;-0.57;-78.86;159.55;-136.72
58592.00ms : -0.21;-1.16;-0.59;-84.53;189.64;-163.94
58612.00ms : -0.09;-1.16;-0.47;-77.88;224.73;-211.85
58632.00ms : -0.13;-0.91;-0.18;-49.44;229.43;-237.85
58652.00ms : -0.16;-0.62;-0.12;-40.34;222.90;-235.53
58672.00ms : -0.28;-0.45;0.02;-30.52;218.51;-205.44
58692.00ms : -0.33;-0.42;0.16;-26.79;200.50;-179.14
58712.00ms : -0.33;-0.43;0.16;-8.18;187.38;-152.04
58732.00ms : -0.38;-0.50;0.19;7.81;174.68;-138.06
58752.00ms : -0.40;-0.62;0.07;15.14;178.16;-136.29
58772.00ms : -0.38;-0.72;-0.03;15.20;193.42;-152.71
58792.00ms : -0.31;-0.72;0.02;8.67;210.14;-169.92
58812.00ms : -0.25;-0.62;0.10;0.37;213.50;-177.80
58832.00ms : -0.22;-0.54;0.17;-12.08;210.51;-175.35
58852.00ms : -0.18;-0.56;0.23;-23.68;201.78;-170.65
58872.00ms : -0.17;-0.54;0.24;-37.05;194.03;-170.72
58892.00ms : -0.15;-0.43;0.34;-50.48;183.23;-165.89
58912.00ms : -0.15;-0.35;0.40;-65.25;163.94;-155.94
58932.00ms : -0.16;-0.29;0.37;-74.52;148.50;-139.71
58952.00ms : -0.14;-0.34;0.34;-83.07;143.49;-133.06
58972.00ms : -0.12;-0.36;0.33;-93.32;139.83;-138.85
58992.00ms : -0.01;-0.34;0.33;-103.82;139.77;-148.44
59012.00ms : 0.06;-0.25;0.44;-115.97;127.56;-156.19
59032.00ms : 0.08;-0.13;0.47;-132.32;105.35;-158.26
59052.00ms : 0.06;0.05;0.47;-151.31;85.21;-151.73
59072.00ms : 0.03;0.19;0.51;-164.31;65.43;-134.28
59092.00ms : -0.00;0.33;0.54;-169.56;44.92;-114.44
59112.00ms : -0.03;0.43;0.51;-168.82;29.24;-88.81
59132.00ms : -0.06;0.48;0.51;-154.05;24.72;-72.08
59152.00ms : -0.08;0.58;0.53;-125.18;27.47;-64.39
59172.00ms : -0.11;0.70;0.57;-98.69;35.10;-54.14
59192.00ms : -0.14;0.81;0.63;-75.50;39.86;-33.08
59212.00ms : -0.19;0.89;0.64;-59.69;37.84;3.91
59232.00ms : -0.11;0.98;0.79;-57.31;24.23;52.55
59252.00ms : -0.05;0.99;1.00;-39.18;-8.18;100.34
59272.00ms : -0.06;0.91;0.99;-6.41;-47.00;130.68
59292.00ms : -0.06;0.79;0.82;26.12;-66.89;146.42
59312.00ms : -0.07;0.72;0.71;47.97;-78.67;158.02
59332.00ms : -0.13;0.79;0.70;60.18;-94.24;181.09
59352.00ms : -0.15;0.83;0.71;65.67;-115.97;220.58
59372.00ms : -0.19;0.76;0.64;73.97;-141.30;261.05
59392.00ms : -0.20;0.53;0.42;80.75;-147.40;284.79
59412.00ms : -0.17;0.28;0.31;83.44;-140.08;288.45
59432.00ms : -0.17;0.27;0.36;76.78;-143.07;299.80
59452.00ms : -0.15;0.20;0.40;57.92;-157.78;319.58
59472.00ms : -0.17;0.17;0.32;43.15;-170.23;340.27
59492.00ms : -0.17;-0.05;0.34;32.35;-169.25;350.65
59512.00ms : -0.19;-0.14;0.29;32.59;-163.15;342.90
59532.00ms : -0.22;-0.14;0.26;36.87;-153.38;336.85
59552.00ms : -0.20;-0.23;0.25;42.18;-144.71;330.32
59572.00ms : -0.14;-0.37;0.20;51.57;-132.81;315.19
59592.00ms : -0.08;-0.51;0.18;64.45;-122.25;285.22
59612.00ms : -0.09;-0.56;0.15;77.09;-116.58;251.40
59632.00ms : -0.13;-0.53;-0.01;78.37;-112.79;228.76
59652.00ms : -0.18;-0.65;-0.12;65.19;-99.85;223.14
59672.00ms : -0.10;-0.97;-0.18;39.31;-93.69;202.21
59692.00ms : -0.07;-1.25;-0.26;24.05;-73.85;153.87
59712.00ms : -0.14;-1.31;-0.23;22.28;-43.09;97.17
59732.00ms : -0.23;-1.14;-0.19;26.67;-25.45;57.19
59752.00ms : -0.30;-1.15;-0.17;25.94;-22.09;40.59
59772.00ms : -0.28;-1.20;-0.27;21.61;-13.73;24.84
59792.00ms : -0.28;-1.15;-0.23;13.98;-2.14;12.94
59812.00ms : -0.31;-1.04;-0.17;5.19;-1.71;8.48
59832.00ms : -0.26;-1.08;-0.17;4.58;0.49;0.24
59852.00ms : -0.28;-0.98;-0.12;8.12;5.00;-9.16
59872.00ms : -0.26;-0.95;-0.10;8.36;6.16;-18.74
59892.00ms : -0.30;-0.81;-0.07;6.29;4.46;-18.37
59912.00ms : -0.31;-0.85;-0.11;2.62;-4.82;-6.59
59932.00ms : -0.35;-0.89;-0.12;1.89;-4.88;-6.84
59952.00ms : -0.40;-0.89;-0.14;-4.21;-8.73;0.31
59972.00ms : -0.39;-0.94;-0.15;-6.84;-2.62;1.46
59992.00ms : -0.41;-0.92;-0.12;-8.91;-2.81;3.05
60012.00ms : -0.38;-0.96;-0.17;-8.79;0.85;-1.28
60032.00ms : -0.36;-0.98;-0.18;-11.05;6.84;-8.61
60052.00ms : -0.35;-1.00;-0.18;-16.78;14.83;-19.47
60072.00ms : -0.34;-1.07;-0.20;-20.69;24.78;-36.56
60092.00ms : -0.37;-1.17;-0.24;-27.59;40.83;-63.66
60112.00ms : -0.31;-1.24;-0.26;-33.81;66.65;-99.55
60132.00ms : -0.29;-1.18;-0.21;-34.18;93.08;-137.39
60152.00ms : -0.27;-1.08;-0.16;-31.49;118.96;-161.44
60172.00ms : -0.31;-1.01;-0.11;-32.04;129.03;-185.73
60192.00ms : -0.24;-0.93;-0.11;-27.28;152.83;-204.16
60212.00ms : -0.22;-0.78;0.06;-13.55;162.23;-222.11
60232.00ms : -0.23;-0.51;0.15;-6.47;156.07;-216.86
60252.00ms : -0.40;-0.37;0.12;-22.16;134.77;-189.39
60272.00ms : -0.29;-0.64;-0.06;-41.38;142.27;-177.55
60292.00ms : -0.11;-0.74;0.03;-45.10;160.52;-200.32
60312.00ms : -0.07;-0.59;0.20;-48.34;152.16;-220.83
60332.00ms : -0.20;-0.40;0.22;-64.94;130.49;-217.53
60352.00ms : -0.23;-0.46;0.09;-86.30;125.98;-213.75
60372.00ms : -0.21;-0.44;0.11;-96.13;138.18;-225.40
60392.00ms : -0.19;-0.26;0.17;-109.74;145.08;-228.88
60412.00ms : -0.17;-0.13;0.21;-133.54;140.50;-216.00
60432.00ms : -0.14;-0.04;0.19;-165.22;125.79;-202.09
60452.00ms : -0.06;0.05;0.08;-192.50;126.83;-189.70
60472.00ms : 0.01;0.22;0.19;-212.65;130.37;-192.26
60492.00ms : 0.07;0.42;0.25;-223.57;121.09;-183.53
60512.00ms : 0.07;0.62;0.39;-220.09;104.86;-166.81
60532.00ms : 0.05;0.75;0.43;-198.55;85.51;-143.25
60552.00ms : -0.06;0.90;0.44;-179.20;65.67;-108.95
60572.00ms : -0.05;0.95;0.47;-155.58;58.11;-76.48
60592.00ms : -0.06;0.97;0.54;-126.95;48.52;-51.64
60612.00ms : 0.00;0.93;0.55;-104.98;31.25;-35.89
60632.00ms : 0.02;0.98;0.51;-79.10;25.88;-25.82
60652.00ms : 0.01;1.00;0.56;-61.22;16.60;-13.67
60672.00ms : 0.03;1.07;0.55;-45.53;2.69;-0.37
60692.00ms : -0.02;1.01;0.56;-31.92;-12.39;11.11
60712.00ms : -0.02;0.97;0.49;-14.10;-18.43;12.33
60732.00ms : -0.06;1.00;0.54;7.81;-26.37;17.27
60752.00ms : -0.09;1.06;0.53;24.96;-41.69;31.68
60772.00ms : -0.15;1.10;0.55;37.05;-60.18;57.37
60792.00ms : -0.19;1.03;0.53;52.25;-73.24;81.36
60812.00ms : -0.22;0.99;0.47;65.06;-81.36;104.80
60832.00ms : -0.28;1.01;0.51;74.16;-87.77;131.71
60852.00ms : -0.32;1.09;0.56;88.26;-101.62;168.27
60872.00ms : -0.33;0.99;0.48;104.86;-112.18;204.04
60892.00ms : -0.33;0.84;0.39;118.65;-113.28;229.43
60912.00ms : -0.36;0.71;0.30;126.10;-109.62;247.25
60932.00ms : -0.41;0.60;0.21;129.15;-104.92;263.85
60952.00ms : -0.38;0.40;0.17;117.98;-100.46;272.95
60972.00ms : -0.35;0.24;0.13;103.64;-98.08;271.97
60992.00ms : -0.30;0.05;0.10;88.56;-90.76;266.97
61012.00ms : -0.32;-0.12;0.10;72.45;-88.13;252.08
61032.00ms : -0.34;-0.22;0.07;62.87;-76.35;230.16
61052.00ms : -0.42;-0.24;0.12;53.53;-67.44;215.58
61072.00ms : -0.40;-0.34;0.15;47.00;-58.35;198.18
61092.00ms : -0.43;-0.42;0.12;45.41;-51.70;176.33
61112.00ms : -0.42;-0.50;0.13;40.53;-42.18;153.26
61132.00ms : -0.46;-0.53;0.12;36.93;-40.10;128.23
61152.00ms : -0.48;-0.47;0.10;36.25;-31.31;117.80
61172.00ms : -0.51;-0.50;0.15;34.12;-33.08;109.01
61192.00ms : -0.52;-0.47;0.14;33.14;-35.16;107.67
61212.00ms : -0.54;-0.44;0.21;32.78;-42.30;112.61
61232.00ms : -0.56;-0.40;0.19;32.84;-53.83;127.38
61252.00ms : -0.56;-0.49;0.12;30.46;-56.34;140.75
61272.00ms : -0.51;-0.66;0.02;31.98;-49.38;139.83
61292.00ms : -0.46;-0.75;0.01;36.74;-37.35;125.37
61312.00ms : -0.42;-0.70;0.05;39.67;-31.56;113.95
61332.00ms : -0.35;-0.67;0.07;41.50;-35.95;112.30
61352.00ms : -0.45;-0.72;0.22;37.35;-51.33;109.37
61372.00ms : -0.29;-0.72;0.12;48.65;-58.17;108.22
61392.00ms : -0.29;-0.65;0.04;45.41;-71.23;115.97
61412.00ms : -0.30;-0.75;-0.05;36.68;-75.56;117.31
61432.00ms : -0.23;-0.91;-0.13;32.78;-68.54;108.34
61452.00ms : -0.22;-0.97;-0.10;38.88;-62.32;92.47
61472.00ms : -0.23;-0.96;-0.10;46.51;-64.58;79.71
61492.00ms : -0.33;-0.91;-0.16;45.29;-72.88;77.76
61512.00ms : -0.34;-0.94;-0.27;34.00;-75.07;85.39
61532.00ms : -0.32;-1.06;-0.34;26.79;-68.05;89.60
61552.00ms : -0.32;-1.14;-0.40;18.01;-60.91;85.57
61572.00ms : -0.28;-1.26;-0.50;6.65;-43.27;76.48
61592.00ms : -0.29;-1.34;-0.55;-4.82;-12.63;59.63
61612.00ms : -0.23;-1.40;-0.52;-11.29;22.03;36.99
61632.00ms : -0.18;-1.37;-0.46;-12.08;57.31;4.88
61652.00ms : -0.18;-1.33;-0.42;-17.58;83.68;-22.95
61672.00ms : -0.18;-1.37;-0.50;-20.75;113.65;-52.55
61692.00ms : -0.16;-1.36;-0.49;-31.68;152.34;-88.99
61712.00ms : -0.09;-1.36;-0.35;-31.68;178.53;-134.34
61732.00ms : -0.06;-1.35;-0.41;-34.79;204.83;-184.94
61752.00ms : 0.00;-1.31;-0.43;-40.89;237.12;-239.69
61772.00ms : 0.11;-1.25;-0.42;-28.38;284.00;-301.21
61792.00ms : 0.31;-1.11;-0.30;3.85;334.72;-353.70
61812.00ms : 0.35;-0.79;0.01;33.45;361.45;-375.67
61832.00ms : 0.20;-0.31;0.25;25.70;339.84;-338.07
61852.00ms : -0.20;-0.24;0.26;-10.38;278.69;-260.80
61872.00ms : -0.11;-0.62;-0.15;-39.86;273.32;-222.05
61892.00ms : 0.06;-0.83;0.01;-37.66;305.60;-251.53
61912.00ms : 0.13;-0.46;0.24;-24.66;305.36;-255.07
61932.00ms : 0.09;-0.34;0.32;-35.58;280.52;-231.99
61952.00ms : 0.01;-0.17;0.40;-47.30;253.17;-190.49
61972.00ms : -0.03;-0.20;0.40;-57.92;230.90;-156.13
61992.00ms : 0.01;-0.30;0.39;-62.50;214.97;-131.23
62012.00ms : 0.12;-0.38;0.36;-64.45;211.00;-116.58
62032.00ms : 0.15;-0.26;0.42;-62.56;209.47;-102.36
62052.00ms : 0.22;-0.32;0.48;-71.23;198.61;-92.22
62072.00ms : 0.35;-0.41;0.45;-76.23;187.99;-95.09
62092.00ms : 0.34;-0.26;0.55;-81.24;170.84;-96.44
62112.00ms : 0.37;-0.12;0.61;-94.42;138.18;-80.02
62132.00ms : 0.36;-0.03;0.59;-104.19;103.82;-56.40
62152.00ms : 0.38;-0.02;0.61;-110.78;77.15;-36.38
62172.00ms : 0.36;-0.04;0.66;-113.95;46.14;-27.04
62192.00ms : 0.33;0.01;0.60;-115.36;23.86;-19.53
62212.00ms : 0.27;0.06;0.60;-114.93;7.08;-8.73
62232.00ms : 0.22;0.10;0.61;-115.42;-11.11;3.05
62252.00ms : 0.21;0.06;0.52;-120.85;-21.73;13.79
62272.00ms : 0.19;0.10;0.50;-133.73;-30.03;21.73
62292.00ms : 0.15;0.13;0.43;-156.62;-36.38;24.90
62312.00ms : 0.14;0.13;0.36;-168.33;-26.73;16.48
62332.00ms : 0.19;0.25;0.41;-174.50;-18.25;2.44
62352.00ms : 0.16;0.55;0.50;-172.30;-23.68;6.47
62372.00ms : 0.10;0.68;0.59;-164.31;-37.29;11.41
62392.00ms : 0.09;0.78;0.57;-135.99;-41.26;22.16
62412.00ms : 0.09;0.88;0.66;-100.52;-38.88;27.10
62432.00ms : 0.11;1.09;0.81;-61.71;-45.47;49.80
62452.00ms : 0.00;1.14;0.87;-13.49;-63.90;84.35
