12880.00ms : -0.16;-0.14;0.16;-149.90;60.24;-122.13
12900.00ms : 0.02;-0.10;0.53;-168.88;46.81;-152.47
12920.00ms : 0.03;0.02;0.67;-204.59;-54.44;-158.75
12940.00ms : -0.09;0.08;0.28;-206.79;-125.43;-112.92
12960.00ms : -0.36;0.24;-0.05;-205.81;-124.57;-64.27
12980.00ms : -0.41;0.32;-0.01;-205.57;-103.64;-54.69
13000.00ms : -0.43;0.17;-0.14;-224.06;-53.71;-95.58
13020.00ms : -0.35;0.46;0.15;-202.58;-17.52;-143.98
13040.00ms : -0.31;0.91;0.48;-139.22;-28.81;-131.23
13060.00ms : -0.80;1.47;0.49;-89.90;-38.15;-61.10
13080.00ms : -0.77;1.26;0.56;-95.89;-34.36;-15.26
13100.00ms : -0.73;1.13;0.69;-80.93;-44.62;1.28
13120.00ms : -0.89;1.17;0.65;-47.18;-54.14;13.31
13140.00ms : -0.92;1.18;0.57;-4.88;-38.02;32.29
13160.00ms : -0.89;1.17;0.69;37.48;-28.81;58.11
13180.00ms : -0.83;1.15;0.75;75.01;-45.17;87.16
13200.00ms : -0.85;1.27;0.62;102.17;-61.65;136.23
13220.00ms : -0.83;1.16;0.54;117.43;-58.84;188.11
13240.00ms : -0.88;0.98;0.43;127.01;-53.47;210.57
13260.00ms : -0.79;0.89;0.37;151.31;-57.07;242.43
13280.00ms : -0.71;0.84;0.24;164.18;-65.06;287.17
13300.00ms : -0.45;0.52;-0.03;158.63;-62.44;324.10
13320.00ms : -0.21;0.06;-0.16;149.48;-51.88;319.15
13340.00ms : -0.08;-0.21;-0.18;149.23;-48.16;294.25
13360.00ms : 0.12;-0.37;-0.08;125.00;-56.88;248.05
13380.00ms : 0.25;-0.62;0.05;88.93;-85.69;186.10
13400.00ms : 0.28;-0.85;0.28;56.70;-166.14;108.89
13420.00ms : 0.09;-0.61;0.13;88.07;-255.68;102.72
13440.00ms : -0.11;-1.05;-0.14;117.86;-319.46;92.77
13460.00ms : -0.08;-1.16;-0.69;74.71;-320.25;80.57
13480.00ms : -0.01;-1.10;-0.68;73.00;-256.90;97.53
13500.00ms : -0.19;-0.97;-0.44;92.10;-227.17;92.53
13520.00ms : -0.11;-0.93;-0.75;127.93;-203.98;57.25
13540.00ms : -0.62;-0.75;-0.87;50.66;-160.95;-7.75
13560.00ms : -0.65;-1.20;-0.83;17.52;-160.58;-21.79
13580.00ms : -0.50;-1.33;-0.83;33.02;-143.98;-84.72
13600.00ms : -0.31;-0.88;-0.78;68.36;-101.87;-123.41
13620.00ms : -0.76;-0.26;-0.40;35.64;-118.65;-128.66
13640.00ms : -0.89;-0.29;-0.70;20.94;-173.52;-60.00
13660.00ms : -0.66;-0.83;-0.94;20.26;-133.48;-67.99
13680.00ms : -0.63;-0.98;-0.87;-13.61;-92.10;-163.15
13700.00ms : -0.84;-0.44;-0.50;-48.28;-123.29;-197.45
13720.00ms : -0.95;0.02;-0.75;-46.20;-119.93;-93.08
13740.00ms : -0.81;-0.59;-0.79;-41.63;-65.67;-75.38
13760.00ms : -0.67;-0.53;-0.51;-33.02;-72.94;-113.40
13780.00ms : -0.48;-0.16;-0.49;9.95;-115.66;-121.95
13800.00ms : -0.47;-0.14;-0.61;-18.43;-177.25;-111.82
13820.00ms : -0.69;-0.28;-0.89;-27.47;-199.52;-108.03
13840.00ms : -0.71;-0.44;-1.09;-11.35;-174.80;-100.16
13860.00ms : -0.67;-0.37;-1.19;5.00;-155.94;-98.69
13880.00ms : -0.57;-0.21;-1.23;-1.04;-162.17;-108.28
13900.00ms : -0.63;-0.08;-1.21;-9.77;-158.20;-95.83
13920.00ms : -0.65;-0.17;-1.14;10.38;-149.48;-73.79
13940.00ms : -0.49;-0.05;-1.29;13.55;-165.28;-77.39
13960.00ms : -0.58;0.19;-1.57;8.79;-182.80;-67.44
13980.00ms : -0.82;0.11;-1.87;7.51;-157.84;-47.61
14000.00ms : -0.97;0.03;-2.09;10.56;-101.75;-33.75
14020.00ms : -0.90;0.04;-2.14;12.76;-43.21;-18.37
14040.00ms : -0.89;0.02;-1.97;-2.99;-14.34;-12.76
14060.00ms : -1.00;0.11;-1.99;-23.93;4.82;10.25
14080.00ms : -1.02;-0.03;-2.17;-26.92;54.02;38.64
14100.00ms : -1.07;-0.16;-2.23;-37.41;125.98;58.23
14120.00ms : -0.97;-0.13;-2.11;-40.65;199.16;78.00
14140.00ms : -0.81;-0.17;-1.81;-70.50;256.59;91.00
14160.00ms : -0.66;-0.19;-1.26;-128.60;266.05;83.62
14180.00ms : -0.77;-0.26;-1.30;-178.34;238.71;77.39
14200.00ms : -1.00;-0.27;-1.57;-150.76;275.51;96.98
14220.00ms : -0.71;-0.75;-1.71;-100.16;336.18;96.13
14240.00ms : -0.34;-0.79;-1.27;-64.27;373.54;30.03
14260.00ms : -0.52;0.12;-0.94;-74.46;368.71;17.09
14280.00ms : -0.44;0.41;-0.92;-116.94;370.91;78.31
14300.00ms : -0.50;0.03;-0.54;-136.90;363.10;117.92
14320.00ms : -0.37;-0.31;-0.53;-115.05;345.58;107.60
14340.00ms : -0.36;-0.18;-0.53;-107.24;364.26;73.73
14360.00ms : -0.43;-0.32;-0.27;-90.76;363.65;59.33
14380.00ms : -0.22;-0.72;-0.06;-76.78;337.52;22.71
14400.00ms : -0.14;-0.52;0.24;-52.00;289.86;-20.20
14420.00ms : -0.26;-0.25;0.32;-32.29;236.69;12.08
14440.00ms : -0.20;-0.19;0.30;-37.17;190.67;78.49
14460.00ms : -0.20;-0.46;0.28;-61.89;164.43;111.27
14480.00ms : -0.37;-0.69;0.09;-74.65;178.96;98.08
14500.00ms : -0.20;-0.82;0.07;-58.78;204.71;62.56
14520.00ms : -0.02;-0.52;0.35;-45.17;198.24;34.06
14540.00ms : -0.06;-0.10;0.61;-43.15;144.29;48.46
14560.00ms : 0.04;-0.26;0.61;-0.55;92.71;91.92
14580.00ms : 0.15;-0.37;0.54;11.72;66.04;93.51
14600.00ms : 0.23;-0.39;0.64;23.19;30.58;68.24
14620.00ms : 0.25;-0.47;0.68;15.44;-7.81;23.50
14640.00ms : 0.31;-0.44;0.67;38.70;-41.44;-24.41
14660.00ms : 0.36;-0.41;0.80;56.03;-73.85;-57.86
14680.00ms : 0.35;-0.12;1.00;51.03;-120.00;-93.32
14700.00ms : 0.40;-0.05;1.10;58.04;-185.49;-105.16
14720.00ms : 0.40;0.19;0.91;61.65;-248.29;-79.16
14740.00ms : 0.37;-0.04;0.74;70.50;-305.11;-29.91
14760.00ms : 0.41;-0.28;0.44;94.30;-354.98;34.48
14780.00ms : 0.25;-0.29;0.36;95.64;-412.90;81.18
14800.00ms : 0.19;-0.56;-0.07;92.65;-446.41;114.75
14820.00ms : 0.27;-1.11;-0.28;99.49;-420.84;94.30
14840.00ms : 0.13;-0.93;-0.25;158.45;-398.07;59.33
14860.00ms : -0.00;-0.52;-0.64;165.28;-383.73;47.67
14880.00ms : -0.15;-0.76;-0.92;110.35;-364.26;38.45
14900.00ms : -0.19;-1.01;-0.91;123.72;-304.69;40.59
14920.00ms : -0.16;-0.89;-0.61;187.99;-277.71;29.11
14940.00ms : -0.38;-0.42;-0.80;184.14;-302.43;16.72
14960.00ms : -0.48;-0.38;-1.60;74.89;-272.03;48.46
14980.00ms : -0.51;-0.84;-1.49;37.78;-177.31;71.72
15000.00ms : -0.27;-0.94;-0.99;90.45;-115.54;52.31
15020.00ms : 0.04;-0.77;-0.49;196.23;-126.53;13.37
15040.00ms : 0.05;-0.07;-0.39;232.67;-208.13;-1.10
15060.00ms : -0.09;0.46;-1.13;138.98;-288.76;84.96
15080.00ms : -0.15;-0.50;-1.99;7.14;-294.86;172.00
15100.00ms : 0.11;-1.65;-2.25;6.16;-211.18;141.85
15120.00ms : 0.13;-1.40;-1.79;64.27;-130.43;36.56
15140.00ms : 0.10;-0.74;-1.24;126.34;-115.91;-15.75
15160.00ms : 0.06;0.01;-1.15;118.16;-144.47;-7.87
15180.00ms : -0.02;0.11;-1.62;20.51;-165.65;83.62
15200.00ms : 0.06;-0.83;-2.01;-5.74;-119.51;110.47
15220.00ms : 0.06;-1.00;-1.84;13.55;-41.50;65.61
15240.00ms : 0.22;-0.62;-1.42;14.83;-32.90;30.27
15260.00ms : 0.01;-0.68;-1.68;-63.96;-43.33;61.22
15280.00ms : 0.03;-1.00;-1.85;-52.37;31.86;54.99
15300.00ms : 0.24;-0.80;-1.84;-100.10;92.29;43.27
15320.00ms : 0.18;-0.77;-1.56;-100.65;161.01;54.44
15340.00ms : 0.19;-0.85;-1.18;-68.60;173.40;36.80
15360.00ms : 0.06;-0.95;-1.09;-83.07;109.25;-24.54
15380.00ms : -0.00;-1.00;-1.44;-69.64;69.95;-42.24
15400.00ms : 0.13;-1.01;-1.52;-65.49;93.63;-42.42
15420.00ms : 0.01;-0.98;-1.38;-91.80;112.67;-64.45
15440.00ms : -0.03;-0.93;-1.41;-123.78;131.23;-94.91
15460.00ms : -0.02;-1.00;-1.60;-137.70;168.27;-114.62
15480.00ms : -0.19;-1.00;-1.38;-96.92;205.69;-104.98
15500.00ms : -0.06;-0.89;-1.13;-71.78;225.95;-101.01
15520.00ms : -0.31;-0.65;-0.92;-56.21;209.59;-105.77
15540.00ms : -0.38;-0.58;-1.20;-74.83;216.49;-95.21
15560.00ms : -0.25;-0.75;-1.40;-124.08;288.39;-130.13
15580.00ms : -0.30;-0.75;-1.16;-109.07;347.78;-140.26
15600.00ms : -0.14;-0.76;-0.98;-70.01;376.95;-122.07
15620.00ms : -0.01;-0.55;-0.70;-25.76;408.20;-110.60
15640.00ms : -0.31;-0.36;-0.34;-17.82;394.65;-87.28
15660.00ms : -0.46;-0.45;-0.29;-19.78;361.94;-81.79
15680.00ms : -0.48;-0.44;-0.45;-3.42;376.89;-63.96
15700.00ms : -0.36;-0.74;-0.29;-12.57;408.14;-88.56
15720.00ms : -0.24;-0.79;0.18;-26.73;382.32;-144.59
15740.00ms : -0.32;-0.46;0.12;0.12;356.75;-156.92
15760.00ms : -0.54;-0.49;0.22;25.76;348.45;-154.91
15780.00ms : -0.47;-0.57;0.22;40.59;321.29;-147.95
15800.00ms : -0.38;-0.70;0.26;40.59;289.55;-157.78
15820.00ms : -0.35;-0.57;0.18;53.53;276.86;-164.43
15840.00ms : -0.42;-0.44;0.24;84.23;275.51;-145.08
15860.00ms : -0.42;-0.55;0.23;101.50;276.00;-126.71
15880.00ms : -0.11;-0.91;0.06;87.04;284.73;-156.86
15900.00ms : -0.15;-0.86;0.14;61.10;286.93;-190.19
15920.00ms : -0.08;-0.70;0.27;49.87;263.37;-184.02
15940.00ms : -0.03;-0.79;0.19;32.53;248.29;-169.25
15960.00ms : 0.15;-0.67;0.30;18.01;222.17;-170.78
15980.00ms : -0.16;-0.45;0.41;3.60;182.13;-148.32
16000.00ms : -0.17;-0.62;0.18;-28.26;167.66;-136.54
16020.00ms : -0.01;-0.53;0.25;-73.00;163.21;-128.36
16040.00ms : 0.00;-0.28;0.43;-104.92;129.03;-111.39
16060.00ms : -0.01;-0.39;0.27;-112.30;120.12;-72.81
16080.00ms : 0.02;-0.51;0.43;-115.72;101.62;-69.34
16100.00ms : -0.07;-0.60;0.29;-126.34;88.87;-81.97
16120.00ms : 0.00;-0.51;0.28;-136.41;98.51;-103.33
16140.00ms : 0.11;-0.27;0.33;-149.41;91.37;-103.21
16160.00ms : 0.15;0.16;0.47;-151.00;75.32;-57.31
16180.00ms : 0.04;0.18;0.52;-144.47;59.39;3.54
16200.00ms : 0.06;0.06;0.51;-155.46;44.98;30.21
16220.00ms : 0.12;-0.12;0.42;-165.16;40.59;22.89
16240.00ms : 0.19;-0.02;0.41;-159.48;51.88;1.89
16260.00ms : 0.16;0.20;0.44;-158.69;45.59;4.03
16280.00ms : 0.11;0.25;0.28;-172.12;55.42;20.81
16300.00ms : 0.20;0.19;0.32;-176.03;68.36;26.49
16320.00ms : 0.24;0.31;0.33;-186.89;67.99;20.81
16340.00ms : 0.28;0.35;0.31;-203.61;69.03;9.83
16360.00ms : 0.26;0.53;0.37;-204.90;59.81;8.67
16380.00ms : 0.30;0.60;0.36;-216.55;39.43;13.18
16400.00ms : 0.25;0.75;0.34;-223.27;17.88;32.53
16420.00ms : 0.27;0.75;0.23;-218.63;10.50;52.31
16440.00ms : 0.29;0.57;0.17;-194.27;23.74;39.98
16460.00ms : 0.37;0.49;0.22;-162.54;27.47;-0.06
16480.00ms : 0.37;0.55;0.14;-133.79;14.77;-35.71
16500.00ms : 0.25;0.71;-0.06;-142.88;14.53;-56.64
16520.00ms : 0.27;1.02;-0.11;-156.25;28.99;-38.45
16540.00ms : 0.30;1.05;-0.06;-162.54;31.80;-7.81
16560.00ms : 0.33;0.92;-0.13;-171.39;36.38;-7.20
16580.00ms : 0.31;0.90;-0.16;-154.54;35.64;-13.12
16600.00ms : 0.34;1.24;-0.04;-121.22;24.60;12.21
16620.00ms : 0.25;1.27;-0.03;-98.39;4.64;48.83
16640.00ms : 0.27;1.05;-0.26;-82.89;5.86;51.57
16660.00ms : 0.38;0.86;-0.28;-59.02;13.67;36.32
16680.00ms : 0.41;0.88;-0.25;-25.39;12.08;13.92
16700.00ms : 0.27;1.25;-0.25;-9.64;7.26;23.13
16720.00ms : 0.23;1.38;-0.25;6.41;10.99;53.77
16740.00ms : 0.26;1.33;-0.12;26.06;10.44;65.73
16760.00ms : 0.10;1.80;0.36;41.20;-19.17;71.96
16780.00ms : 0.19;1.24;-0.24;71.47;-19.17;62.07
16800.00ms : 0.13;1.39;0.02;90.03;-4.46;71.17
16820.00ms : 0.13;1.46;0.25;124.33;-27.22;94.42
16840.00ms : 0.09;1.28;0.04;153.08;-45.23;113.77
16860.00ms : 0.00;1.14;0.06;163.64;-42.97;108.89
16880.00ms : -0.00;1.25;0.14;165.53;-35.40;103.33
16900.00ms : -0.06;1.20;0.16;171.87;-36.56;104.19
16920.00ms : -0.11;1.15;0.13;171.20;-33.26;101.68
16940.00ms : -0.12;1.14;0.17;173.77;-29.42;110.66
16960.00ms : -0.09;1.23;0.23;173.77;-38.33;139.34
16980.00ms : -0.10;1.03;0.13;166.99;-47.36;162.29
17000.00ms : -0.12;0.83;0.06;161.38;-33.51;163.82
17020.00ms : -0.17;0.71;0.15;160.46;-23.56;146.97
17040.00ms : -0.22;0.80;0.29;160.71;-27.40;148.62
17060.00ms : -0.27;0.76;0.21;150.82;-30.58;159.00
17080.00ms : -0.35;0.72;0.25;140.75;-25.15;175.48
17100.00ms : -0.25;0.54;0.24;131.10;-24.54;182.25
17120.00ms : -0.36;0.52;0.24;128.17;-23.93;190.86
17140.00ms : -0.28;0.40;0.21;122.01;-20.26;201.66
17160.00ms : -0.33;0.31;0.22;115.97;-18.07;210.02
17180.00ms : -0.31;0.08;0.15;104.68;-5.80;197.08
17200.00ms : -0.29;0.07;0.21;95.46;4.88;185.24
17220.00ms : -0.36;0.13;0.32;85.14;-5.49;196.78
17240.00ms : -0.33;0.12;0.35;75.26;-26.06;210.57
17260.00ms : -0.26;0.08;0.29;66.47;-30.94;231.32
17280.00ms : -0.13;-0.11;0.24;57.68;-32.96;231.81
17300.00ms : -0.09;-0.17;0.25;42.54;-38.27;230.59
17320.00ms : -0.07;-0.22;0.32;32.59;-47.12;232.67
17340.00ms : -0.03;-0.29;0.28;24.84;-59.02;236.15
17360.00ms : 0.02;-0.29;0.29;23.32;-58.65;234.80
17380.00ms : 0.05;-0.34;0.46;20.39;-76.48;230.53
17400.00ms : 0.09;-0.32;0.56;27.22;-115.36;226.01
17420.00ms : 0.08;-0.34;0.55;28.87;-152.83;219.79
17440.00ms : 0.15;-0.48;0.36;23.80;-172.49;203.49
17460.00ms : 0.16;-0.63;0.18;43.21;-153.99;177.55
17480.00ms : 0.06;-0.62;0.22;78.37;-143.62;178.59
17500.00ms : 0.06;-0.76;0.21;85.08;-152.59;175.42
17520.00ms : 0.05;-0.81;0.07;67.69;-150.02;144.90
17540.00ms : -0.03;-0.91;-0.04;67.81;-127.32;113.10
17560.00ms : -0.06;-1.07;-0.11;87.65;-86.30;60.73
17580.00ms : -0.19;-0.91;0.11;104.00;-69.09;34.73
17600.00ms : -0.27;-0.69;0.29;125.79;-100.83;38.94
17620.00ms : -0.35;-0.62;0.16;139.28;-146.91;73.30
17640.00ms : -0.28;-0.72;-0.05;122.74;-168.95;100.52
17660.00ms : -0.21;-0.85;-0.26;105.59;-160.77;113.04
17680.00ms : -0.21;-0.95;-0.22;91.31;-159.85;115.72
17700.00ms : -0.22;-0.98;-0.24;76.84;-182.74;98.69
17720.00ms : -0.25;-1.04;-0.47;72.02;-175.35;77.21
17740.00ms : -0.18;-1.01;-0.63;94.60;-116.82;53.04
17760.00ms : -0.10;-1.00;-0.42;124.63;-62.01;41.20
17780.00ms : -0.04;-0.96;-0.16;119.08;-86.36;22.83
17800.00ms : 0.04;-1.10;-0.63;102.36;-105.04;23.80
17820.00ms : -0.02;-1.11;-0.41;110.29;-113.46;14.89
17840.00ms : 0.07;-0.97;-0.38;142.58;-107.73;6.35
17860.00ms : 0.00;-0.84;-0.33;155.03;-140.69;-1.04
17880.00ms : -0.05;-1.04;-0.94;86.79;-170.35;-1.46
17900.00ms : -0.04;-1.44;-1.16;59.88;-136.84;-22.40
17920.00ms : 0.02;-1.37;-0.97;71.41;-91.98;-68.97
17940.00ms : -0.06;-0.99;-0.62;101.32;-88.50;-93.08
17960.00ms : -0.16;-0.71;-0.71;104.92;-107.91;-84.90
17980.00ms : -0.12;-0.99;-1.11;75.68;-89.11;-85.45
18000.00ms : -0.05;-1.06;-1.16;73.73;-32.78;-114.07
18020.00ms : -0.26;-1.03;-1.16;63.11;-7.51;-136.66
18040.00ms : -0.50;-1.07;-1.30;64.51;14.34;-155.52
18060.00ms : -0.43;-0.79;-1.43;54.50;72.33;-161.62
18080.00ms : -0.49;-0.52;-1.30;65.25;125.73;-151.12
18100.00ms : -0.58;-0.50;-1.46;44.62;175.42;-123.66
18120.00ms : -0.59;-0.71;-1.52;7.93;256.71;-117.37
18140.00ms : -0.51;-0.86;-1.17;10.56;332.34;-161.56
18160.00ms : -0.64;-0.56;-0.78;22.95;350.95;-191.59
18180.00ms : -0.69;-0.60;-0.54;30.15;315.31;-199.34
18200.00ms : -0.77;-0.60;-0.68;32.53;284.67;-195.19
18220.00ms : -0.69;-0.46;-0.85;41.26;327.51;-179.26
18240.00ms : -0.77;-0.21;-0.63;25.27;379.82;-146.61
18260.00ms : -0.78;-0.20;-0.31;10.25;391.36;-111.94
18280.00ms : -0.71;-0.42;0.04;-10.50;367.80;-116.70
18300.00ms : -0.81;-0.40;0.32;-10.13;284.24;-150.09
18320.00ms : -0.73;-0.21;0.08;4.76;238.22;-162.48
18340.00ms : -0.65;0.08;-0.05;19.71;252.20;-140.26
18360.00ms : -0.95;0.10;0.34;18.25;250.98;-104.55
18380.00ms : -0.87;-0.00;0.39;13.79;224.18;-94.18
18400.00ms : -0.78;0.14;0.34;36.38;221.25;-80.51
18420.00ms : -0.90;0.22;0.41;52.43;231.20;-54.08
18440.00ms : -0.77;0.05;0.51;52.43;230.10;-47.67
18460.00ms : -0.70;0.05;0.59;62.93;223.94;-41.44
18480.00ms : -0.59;0.05;0.67;82.64;216.43;-38.02
18500.00ms : -0.47;-0.14;0.78;94.79;189.03;-53.22
18520.00ms : -0.30;-0.12;0.68;123.29;139.77;-69.52
18540.00ms : -0.26;0.12;0.70;148.25;126.65;-46.69
18560.00ms : -0.28;-0.00;0.68;142.58;78.80;-26.06
18580.00ms : -0.29;-0.18;0.41;146.61;59.51;-15.38
18600.00ms : -0.23;-0.22;0.36;133.30;58.59;-13.06
18620.00ms : -0.14;-0.24;0.38;120.42;47.61;-6.23
18640.00ms : -0.10;-0.35;0.32;108.40;32.29;-1.40
18660.00ms : -0.05;-0.38;0.29;109.99;24.11;0.18
18680.00ms : -0.09;-0.31;0.41;107.91;1.65;10.99
18700.00ms : -0.07;-0.28;0.38;105.71;-33.63;39.86
18720.00ms : 0.01;-0.42;0.28;99.73;-58.78;61.65
18740.00ms : -0.09;-0.55;0.29;89.36;-76.35;64.39
18760.00ms : 0.08;-0.64;0.24;65.98;-97.96;46.39
18780.00ms : 0.06;-0.56;0.28;71.17;-113.34;57.19
18800.00ms : 0.04;-0.46;0.30;78.31;-134.89;87.34
18820.00ms : 0.02;-0.41;0.29;65.00;-163.39;122.50
18840.00ms : 0.11;-0.60;0.10;42.85;-176.64;147.46
18860.00ms : 0.11;-0.75;0.04;14.04;-172.79;166.20
18880.00ms : 0.12;-0.94;0.08;-1.89;-164.12;170.23
18900.00ms : 0.12;-1.00;0.15;-8.67;-155.76;155.21
18920.00ms : 0.14;-1.07;0.30;-27.04;-179.32;115.36
18940.00ms : 0.10;-1.04;0.25;-8.91;-211.00;75.26
18960.00ms : -0.00;-0.80;0.11;3.48;-218.08;59.45
18980.00ms : -0.07;-0.58;0.01;1.59;-208.50;80.38
19000.00ms : -0.10;-0.64;-0.07;1.04;-184.51;105.71
19020.00ms : -0.12;-0.78;0.00;0.49;-166.14;118.84
19040.00ms : -0.11;-1.05;0.04;21.73;-161.13;117.74
19060.00ms : -0.13;-0.58;0.00;23.86;-177.55;126.53
19080.00ms : -0.13;-0.44;-0.16;13.61;-168.88;164.79
19100.00ms : -0.12;-0.88;-0.18;24.29;-143.86;170.53
19120.00ms : -0.09;-1.00;-0.09;35.64;-133.61;141.91
19140.00ms : -0.06;-1.05;-0.10;36.50;-135.07;123.66
19160.00ms : -0.04;-1.07;-0.17;34.12;-131.29;114.20
19180.00ms : -0.09;-1.08;-0.26;28.93;-123.78;104.19
19200.00ms : -0.06;-1.07;-0.26;42.42;-110.78;91.31
19220.00ms : -0.04;-1.10;-0.28;38.51;-99.37;69.58
